76.708,28.3879
77.7219,28.3617
76.9598,29.2476
76.9451,28.9276
77.1597,29.4361
77.6149,28.5412
76.7179,28.2841
77.7863,28.8453
77.4676,28.8961
76.7605,28.7002
76.819,29.3421
77.8679,29.5538
76.4771,28.2593
77.5262,29.2008
77.5587,28.7843
76.5764,29.346
76.5903,29.3788
76.3988,29.0313
76.7654,28.3883
77.8288,28.1913
77.3988,28.1429
76.6842,28.5794
77.6584,27.7744
76.8283,28.1249
78.0984,27.9395
76.443,29.5381
77.9182,29.0597
76.3655,29.0187
76.9045,27.7674
77.7691,27.6357
77.4293,28.9438
76.3205,28.9462
77.0785,28.0668
76.5813,27.6795
76.28,27.8492
76.5799,28.9021
78.0826,29.6097
77.107,28.1872
77.1302,27.8869
77.4161,28.8208
76.9072,28.5738
76.7724,29.2592
76.2944,28.4965
77.1562,28.8497
76.6567,29.2704
78.1666,27.8275
78.0063,29.003
77.6318,29.4365
77.7987,28.5517
76.443,28.705
77.5358,29.487
77.4517,28.8543
76.5271,27.6897
77.9338,28.4386
76.3005,28.9291
77.7107,27.848
76.725,27.9167
77.1425,28.3123
76.7712,28.609
76.5616,28.007
78.0407,28.1249
76.957,27.8443
77.5498,28.0392
77.6679,27.8883
76.9306,27.8241
77.8968,28.8422
77.2587,29.2174
76.2752,29.3727
77.0087,27.9466
81.8433,26.4298
80.9124,27.1371
81.3197,26.6533
81.8328,26.8677
80.6351,25.7734
82.2221,25.5324
81.7259,26.6892
81.972,25.894
81.2703,25.8277
81.1703,27.3281
82.089,26.4722
81.5544,27.3286
81.1024,25.6734
81.1628,26.3887
82.3725,26.3954
81.0713,26.586
81.4142,26.3726
81.9315,27.2511
81.9703,26.3141
81.6341,26.597
80.7356,26.833
80.6225,26.3883
80.8505,25.779
80.5788,27.3689
81.7832,26.622
81.1382,25.9005
82.2438,25.5849
80.6239,25.4379
81.8957,26.2363
82.0728,26.1772
82.5271,27.2349
82.4313,26.0306
81.5652,27.2514
81.8266,26.1452
80.5693,27.1397
81.7591,26.7195
82.0369,25.8055
82.2921,27.2054
81.4265,25.9862
82.1345,25.8311
80.9688,25.7863
82.0984,25.9509
80.9377,26.8211
82.2615,26.967
81.3322,27.1713
81.6433,26.4575
81.6818,26.8423
82.0544,27.3461
82.2125,27.2876
81.5759,26.5753
81.9004,26.7651
80.5731,26.8207
81.5432,26.0951
82.4674,26.8442
81.5918,26.3184
81.5475,26.0093
80.6649,26.4787
80.8581,27.1033
80.9079,26.295
81.2018,26.3613
82.0887,26.0388
82.3796,26.8165
80.7492,26.6075
81.7369,25.774
81.2948,27.0207
82.2875,26.0559
80.686,25.4988
81.2845,25.7165
82.0648,26.379
81.5395,26.271
73.6936,24.7456
73.651,24.741
74.3185,26.0865
74.2289,25.8505
74.4465,25.4263
74.6908,25.1693
73.3523,25.354
74.5418,25.8383
73.4563,25.0428
73.9054,25.6215
73.0925,24.9425
74.0447,26.2735
73.8251,25.586
73.8525,24.7456
73.9647,25.3931
74.5721,24.7314
73.6166,24.7974
74.7949,25.0297
73.4203,24.9328
74.6424,24.835
74.4429,25.3628
74.6476,26.081
74.2795,26.6327
74.5401,24.9478
73.4291,26.2913
74.6755,26.3049
74.2134,26.4994
74.4102,25.4315
73.2407,24.9333
74.6811,25.0441
74.3838,25.7541
73.3834,26.4622
74.0381,25.655
73.937,24.9993
74.9118,26.307
73.6895,24.7558
74.1553,25.6648
73.4044,26.3782
73.3885,26.2033
74.9168,25.8427
73.7654,25.4139
73.7002,26.6329
73.2787,26.1139
74.8555,25.9202
73.8942,25.3582
74.6375,25.7146
73.2539,25.3509
74.0405,25.327
74.951,25.5957
73.7498,26.061
73.804,24.841
74.4226,25.2033
74.4062,26.2856
73.6309,26.4122
73.7311,26.1572
72.9816,26.6448
73.3194,24.7114
74.6159,26.1296
73.0382,25.8442
74.2168,25.1499
73.7446,25.483
73.5693,25.259
73.7414,26.0853
73.2059,26.5381
74.3524,24.8142
73.6363,26.2822
74.6947,26.6711
74.6865,26.6178
74.7001,25.1615
73.7583,25.4951
76.2536,26.4508
76.9986,27.7387
77.4619,26.486
77.2391,27.7198
77.1864,27.043
77.0195,26.7009
76.8296,27.951
76.246,27.9761
77.4579,27.8417
77.2431,26.8092
77.7532,27.3097
76.7842,27.0713
76.6046,26.9498
78.0486,26.2965
76.9037,27.2078
76.2338,26.8276
76.7373,26.9819
76.581,27.8504
77.0858,26.4659
77.6641,27.7146
76.453,27.3916
77.4545,26.3613
77.1984,27.5566
78.0223,27.4424
77.7977,26.3131
77.7055,27.6824
76.2009,27.1689
77.3267,26.9217
77.479,27.9151
76.229,26.2026
76.9145,27.9602
78.0975,27.0831
78.0631,27.7654
76.3587,26.7982
77.3977,27.6323
76.2519,26.5491
78.061,27.3706
77.9497,26.3883
77.169,27.0338
76.6733,26.4148
77.2728,26.7925
76.1585,26.2338
77.2886,27.3502
77.8877,27.1412
77.3756,27.0188
77.4985,27.3932
77.2491,27.6648
78.1277,27.6444
77.4563,26.9458
76.6016,26.8702
76.8268,27.1487
76.7169,26.8834
77.4526,27.9929
77.3629,26.1612
77.7171,26.403
76.7349,26.5617
76.8227,26.6968
77.8139,27.3347
77.8521,26.2843
76.2595,26.6874
77.0096,28.116
76.8876,28.0786
77.436,27.6199
76.4305,27.6516
76.9956,27.2194
77.8945,26.462
77.5115,27.1865
77.1798,27.3117
77.5705,26.9727
77.6474,26.3487
75.1709,27.5557
74.275,26.8323
75.1125,27.1288
75.1876,28.5427
74.692,27.6475
75.1338,28.251
73.4567,27.1878
75.1617,27.8987
74.1342,28.1439
74.1112,27.6132
74.5667,28.5001
73.9249,26.666
74.8761,27.7235
73.7901,27.5049
74.3758,27.7068
73.7782,28.3165
74.6372,27.2044
74.2705,27.3372
74.1195,28.1166
75.2854,26.8854
74.4663,27.4513
74.6605,28.5126
74.1218,26.987
73.7566,28.4391
73.9022,27.52
73.7912,28.281
74.0212,28.5446
74.4961,26.8385
74.0708,27.4769
74.6319,27.213
74.763,26.8338
75.1475,26.8024
75.2866,27.6521
73.8954,27.5589
73.4979,28.4799
75.2399,28.3304
75.041,28.2766
73.5673,28.186
75.3614,28.5936
74.1193,27.0831
75.1056,28.0043
73.6779,27.7903
73.9134,28.1992
73.8588,27.8987
74.0537,28.2996
74.1016,26.8396
74.436,28.5298
74.0634,26.8905
74.2549,27.838
73.4793,27.908
74.0779,26.9873
74.5736,27.576
74.5975,26.9292
74.3302,28.1721
73.5478,28.4052
73.5427,28.3462
74.8226,27.2867
74.9591,27.4482
75.1774,28.4156
74.059,27.2324
75.3054,28.4491
74.1451,27.8562
74.6999,28.6029
74.0123,28.4547
73.3971,27.4907
74.1555,26.8034
73.4722,28.0786
75.2494,27.0377
75.1843,28.4231
74.2869,26.8018
71.0119,19.9439
70.053,21.2246
71.127,21.2506
70.6742,20.0599
70.2402,21.3426
70.3336,20.9612
71.3478,20.8143
71.0417,21.2399
71.3447,21.3821
70.8116,21.2403
71.296,20.3304
70.0088,20.6697
70.6465,20.1455
71.3797,19.9437
70.5297,20.9599
71.367,20.2772
71.5941,20.7455
70.4277,20.0684
70.3769,19.8394
71.2673,21.4721
71.6029,21.0844
70.9547,19.8165
70.9488,20.6231
71.2078,20.136
71.4761,21.5834
71.2755,21.1682
70.2412,21.3846
70.6576,19.8811
71.6139,20.8419
71.2794,21.5756
71.738,20.4595
71.1064,21.0632
70.6442,21.5022
71.9097,20.4413
71.5688,20.422
71.2659,21.2997
70.374,20.2254
71.3352,19.7781
71.4922,20.7778
70.2229,21.6748
71.4898,20.8791
70.3474,20.1621
70.4906,19.8237
71.2023,21.219
71.9748,20.4735
70.5766,20.4743
70.3346,21.2258
71.0643,20.4701
70.7872,21.4659
71.8415,19.7554
70.9486,20.1559
70.9472,21.5696
70.1498,21.3881
71.575,20.8763
70.349,21.1142
70.1932,21.4953
70.4234,21.3075
70.9527,21.1439
70.8973,21.3683
71.2225,20.1599
71.561,21.2616
70.1009,19.7722
71.477,20.3681
71.8634,20.6232
71.8314,20.6517
70.8663,20.9962
71.7887,20.3275
70.5022,20.7952
70.6767,20.7375
71.9486,20.6219
73.5089,22.9846
72.0533,23.9086
71.7661,23.301
73.2005,23.3385
71.8036,23.8504
72.82,22.4805
72.8631,23.2597
71.817,23.3075
72.0532,23.8429
73.1053,22.8967
72.7871,22.7714
73.0321,22.8652
72.2734,23.5553
73.5464,22.6645
72.2645,22.6094
73.3383,23.8197
72.5149,23.4597
72.4535,23.7948
72.5814,22.3842
73.0983,23.5043
73.2625,22.3404
72.6051,23.7378
71.8006,23.4296
71.9686,23.4987
72.5877,23.8266
73.1699,23.9098
73.3949,22.6438
72.0301,23.5141
72.0968,22.3727
73.6104,23.1253
71.9702,22.2589
73.5333,22.4535
73.224,22.6864
73.5017,23.1787
73.4346,22.3197
72.1138,22.2953
73.6105,22.5752
72.7338,22.4501
73.4138,22.2827
73.2875,23.9326
73.0331,22.3505
72.2634,22.7649
73.4282,22.5908
72.6548,22.2795
73.1751,23.4729
72.1391,22.9246
72.9547,23.4774
71.9233,23.8505
73.5029,22.4737
72.7782,23.2486
73.3267,22.9137
73.6022,22.794
72.4886,22.9165
73.5059,22.2494
72.3974,23.645
73.3378,23.5524
73.1223,22.724
71.9307,23.6689
72.3757,23.7272
72.418,23.8353
73.0413,23.5088
71.7829,22.2744
72.973,22.2312
72.769,23.625
72.8773,23.5995
72.8779,22.6058
71.6593,24.017
73.4649,22.1541
71.8698,22.0599
72.3421,22.8908
68.6872,22.7198
69.6988,23.5909
70.3532,22.3441
70.3101,22.9369
69.3407,22.7533
69.9908,22.7208
69.9056,23.0815
69.4401,22.4911
68.8565,23.2713
69.1622,23.7128
70.2741,23.5737
68.5663,22.6285
70.1978,21.9381
69.1726,22.2997
69.4058,23.3928
69.9503,23.4788
70.0608,22.7048
69.529,23.6449
68.9145,23.5333
70.3251,22.8651
69.0399,23.2902
69.0749,22.5632
70.0837,22.6796
69.8068,22.3304
69.0946,23.8207
70.362,22.3982
68.5881,22.6077
68.7025,21.8582
69.7405,22.9648
70.2023,21.9466
70.2807,22.2985
69.3423,22.3524
69.1739,22.4434
68.477,22.9506
70.1082,22.6498
70.1623,22.2231
69.3399,21.918
69.6311,21.8955
69.5876,23.7409
68.4868,23.4481
69.3087,21.8496
68.8017,22.5588
69.5605,22.7711
68.5927,22.482
69.678,23.5694
69.094,22.6463
70.3243,23.8203
69.6587,23.7662
70.0137,22.8553
69.0027,23.5692
70.04,22.5847
68.7129,22.1588
69.5789,22.5543
69.5708,23.4393
70.2895,23.0552
69.9121,23.7019
69.0627,23.2651
69.5628,22.5614
70.0635,22.5218
68.6768,22.9563
70.3051,23.082
70.1513,23.2166
68.8545,23.2049
69.9274,22.3106
69.0306,22.1388
70.2548,22.7619
69.029,22.8231
70.2871,22.8997
68.9529,23.5905
68.4105,23.0271
69.527,29.33
82.067,23.36
78.509,26.383
82.069,28.199
78.597,24.507
75.899,22.427
71.904,24.396
79.388,22.322
70.903,19.385
76.285,21.451
77.058,23.164
78.001,22.526
76.587,20.258
80.059,21.05
70.144,28.18
72.069,23.395
75.514,24.786
76.746,20.616
78.98,23.461
74.854,22.468
71.639,24.578
77.396,29.279
80.111,23.198
80.534,20.985
73.974,22.793
74.575,29.603
82.442,26.671
68.839,25.091
75.963,29.792
80.008,20.206
77.8,26.296
75.632,23.882
74.645,20.626
75.076,19.698
82.054,27.579
74.903,19.909
79.36,23.635
69.301,22.595
68.752,28.314
70.553,24.501
69.808,21.421
80.456,19.787
74.201,26.275
74.025,28.831
70.477,23.767
82.35,20.571
82.64,28.433
76.419,19.939
69.348,25.607
76.301,27.062
76.22,19.585
69.055,25.543
72.592,22.108
78.741,27.355
81.393,24.194
75.745,22.531
70.688,23.461
73.539,25.482
69.699,28.009
82.022,20.543
72.702,26.933
75.862,23.982
80.073,24.472
80.171,22.852
81.587,26.647
78.198,23.197
74.342,25.153
73.83,21.423
76.032,27.443
74.829,26.432
74.496,27.396
82.279,24.865
76.165,28.83
77.554,29.933
74.588,24.862
76.835,19.01
69.76,28.101
74.271,19.86
75.651,27.09
77.148,26.104
81.164,23.861
72.723,29.778
68.863,24.163
77.69,21.785
78.462,20.554
68.565,21.497
81.974,29.668
69.824,19.595
75.807,23.207
80.567,28.006
79.898,21.012
79.93,25.536
81.176,20.391
71.782,28.155
79.513,25.824
81.109,22.309
78.913,19.747
78.731,22.678
72.243,26.073
72.177,26.12
74.768,19.661
75.18,25.21
81.609,26.953
72.009,20.122
73.16,24.795
76.649,26.887
76.466,19.375
71.854,24.326
72.993,23.277
73.839,20.994
68.599,27.303
72.878,27.955
76.393,23.608
68.401,20.803
82.163,21.36
79.973,19.086
78.8,27.999
74.491,27.489
73.448,24.766
68.778,26.393
73.207,28.397
73.691,20.262
68.064,24.836
82.737,22.39
73.899,28.353
70.007,29.029
81.319,25.55
68.167,25.673
81.213,20.212
73.324,20.189
72.884,28.719
78.097,23.557
70.99,26.036
73.412,29.84
68.738,21.197
75.931,29.003
77.848,27.145
71.739,20.82
73.875,22.939
72.513,23.192
70.095,25.472
77.542,28.442
77.28,19.722
77.246,20.711
74.656,29.125
73.018,25.294
72.029,20.393
70.138,28.19
76.95,22.792
75.174,24.08
81.762,19.747
77.701,26.083
76.556,28.624
79.344,26.518
81.576,19.365
79.909,26.743
79.892,23.129
74.229,21.484
74.371,28.466
74.334,21.993
71.818,21.375
76.671,22.39
82.248,21.474
70.285,19.944
76.211,26.619
76.116,22.412
70.622,28.353
72.88,23.324
80.827,25.998
76.335,27.947
75.599,28.278
69.586,26.227
69.475,25.129
80.108,22.186
78.049,19.529
82.707,26.55
72.863,23.87
69.954,28.776
81.025,24.931
78.528,23.232
76.086,25.778
80.925,20.491
77.336,29.966
81.461,22.376
75.046,28.521
82.966,25.75
81.63,22.662
69.468,29.087
79.979,20.96
79.361,29.352
69.116,28.914
69.201,20.049
76.354,22.013
75.878,28.585
68.941,29.229
80.222,24.063
82.747,21.123
72.533,29.877
74.665,26.534
73.471,28.12
71.407,21.476
68.883,27.666
79.603,26.707
71.394,29.083
79.875,19.891
69.2,28.886
70.859,28.628
82.372,24.612
76.887,26.597
73.349,23.57
75.208,29.781
80.631,19.835
69.6,28.548
68.724,19.173
77.315,26.068
77.372,24.68
78.244,19.743
82.433,21.526
80.821,21.561
69.537,28.544
81.21,24.059
68.405,28.103
72.49,28.742
72.194,29.245
80.692,19.985
73.764,24.845
79.674,20.924
80.769,25.802
72.135,19.98
74.47,20.02
74.518,21.69
71.117,19.04
78.616,20.647
74.18,22.045
68.859,27.842
79.543,19.796
76.525,23.911
77.799,21.406
82.134,21.332
70.135,24.84
68.723,29.638
81.384,26.452
68.887,20.178
74.667,24.817
78.407,27.868
78.248,27.618
72.553,29.928
72.949,20.628
69.351,20.507
79.395,19.849
77.848,20.069
79.258,22.994
73.732,25.771
70.565,20.6
70.545,24.469
78.16,20.269
80.785,29.082
81.618,29.237
69.085,22.539
69.023,26.544
75.32,24.659
68.413,27.733
78.691,27.693
82.181,20.637
74.373,24.448
70.838,28.188
70.659,21.969
76.466,21.262
71.219,27.439
69.183,29.236
78.862,21.289
81.683,28.942
73.894,19.704
70.193,24.273
77.041,26.632
69.921,28.161
68.119,27.64
69.383,21.701
80.962,29.761
73.288,22.021
80.482,26.599
81.728,23.534
70.107,25.704
70.479,26.119
72.584,20.663
77.703,23.745
81.472,22.77
77.453,26.721
78.289,23.741
74.842,23.386
71.059,25.301
75.423,19.545
68.026,25.881
74.647,29.803
77.465,27.11
68.904,26.022
70.856,26.373
76.112,26.213
79.137,23.22
69.439,19.608
