77.8691,29.1316,0
77.9452,29.1592,0
76.4717,28.9441,1
77.3625,28.4925,1
76.5961,27.6774,0
76.7805,28.9427,0
76.5389,29.0285,0
77.3733,29.4841,0
76.7429,29.5439,0
77.73,29.6611,1
76.3846,27.9055,1
76.7558,27.8952,0
77.0386,29.3456,1
77.615,27.7916,1
76.7636,28.3346,1
77.6514,29.1038,1
76.3009,28.6614,0
77.3847,29.2219,1
77.0371,28.9589,0
77.9299,28.6135,0
77.8762,28.9214,1
77.9494,28.4387,1
76.7905,28.8157,1
76.5585,28.1761,1
76.9271,29.495,1
76.1352,28.005,0
76.9322,27.918,0
76.848,28.5282,0
76.4628,28.1325,1
77.4566,28.9979,1
76.2509,27.8547,1
77.8922,29.2455,0
78.0815,28.6583,1
76.6056,29.2926,1
75.3414,30.9733,1
75.9331,30.633,0
75.7397,31.1184,0
76.0049,31.3344,1
76.0936,31.9578,1
76.0925,31.9178,0
76.1692,32.0238,1
75.5615,32.1543,1
76.0,32.0559,0
75.8995,31.3928,1
76.0051,31.1298,0
75.0559,30.583,0
75.5956,32.3027,0
76.2256,32.2641,0
75.4471,31.4704,0
76.3134,30.562,0
76.1962,31.7122,0
76.5723,31.0059,0
75.4313,31.083,1
76.5274,31.124,1
75.5245,31.3334,0
76.5335,30.6269,0
76.2279,32.2314,0
75.4615,32.1471,0
75.1903,30.5949,0
74.6686,30.37,0
74.6165,31.614,0
75.3669,31.6917,1
76.5263,30.9509,1
74.6325,32.2605,1
75.841,32.187,0
76.0176,32.1919,0
75.5937,30.3695,0
74.6761,30.3482,0
74.9903,31.3039,0
76.4744,32.0216,1
76.2754,30.8977,1
76.3148,31.6214,0
75.0229,30.6026,1
75.3418,30.6924,0
75.4305,30.5227,0
76.0154,32.1695,0
75.6924,30.7025,1
75.93,31.8708,0
74.888,32.1572,1
75.4851,32.1131,0
75.211,30.7233,0
75.032,31.0615,0
75.684,30.9597,0
75.3177,32.1407,1
75.7015,30.9669,1
74.7455,31.0152,1
75.9751,31.9714,1
76.3561,32.2334,0
75.1784,30.3415,0
76.203,31.7401,0
75.6886,30.3482,0
75.0657,31.6964,0
75.2687,31.4484,0
75.986,30.4076,1
75.7803,30.6173,0
74.7904,31.1704,1
76.272,30.9741,0
75.4632,31.5319,0
76.2869,30.87,0
75.6599,30.8374,1
75.5671,31.3639,0
75.5397,31.6666,1
76.259,30.5658,1
75.4104,31.6526,1
77.519,27.8966,1
77.9571,27.9575,0
77.3095,28.0133,0
77.3173,28.4247,1
76.8797,29.2781,1
77.3158,27.8725,1
78.1096,28.8673,1
76.2544,28.6384,0
77.2578,28.1214,0
76.3815,28.255,0
76.9313,27.8986,0
77.3482,28.9338,1
76.3225,29.4987,1
77.0662,28.1043,0
76.8576,28.0375,1
77.8547,28.544,1
76.3189,28.0806,0
77.3689,28.9259,0
78.0772,28.2093,0
76.6675,29.1889,1
77.5787,29.4454,0
77.5137,28.5835,1
76.346,28.6265,0
77.9031,29.4793,1
76.6804,28.9683,1
77.5141,29.0606,1
77.1891,27.8474,0
76.9431,28.878,1
76.685,28.1969,0
77.8694,29.2214,0
76.2627,29.2776,1
77.0283,27.957,1
77.1636,29.0153,0
77.454,28.5709,1
76.355,27.9412,1
77.908,28.6872,0
77.0449,28.6681,0
77.9862,29.5878,1
77.5669,28.3028,0
78.1578,27.6847,1
77.2585,28.0688,1
76.9161,29.2211,1
78.1521,27.8209,1
76.7441,28.5954,1
77.3471,28.281,0
78.0111,27.8818,1
76.973,28.2814,0
77.5891,27.9712,0
77.3068,27.9766,0
77.4336,27.7173,1
76.8333,28.9152,1
76.7691,27.9021,0
77.4245,28.3327,0
77.1722,28.5833,0
76.4187,29.4752,1
76.906,29.1829,0
76.7221,29.4162,1
76.8262,28.1762,1
76.5084,29.383,1
78.0666,27.9564,0
77.8433,27.8234,1
77.1444,28.4811,1
78.1391,29.3461,1
77.1893,29.1185,1
77.9547,28.9005,1
77.1268,29.123,1
77.4181,28.9238,1
77.9951,28.6742,1
77.1255,28.2887,0
78.1422,28.9247,1
77.7743,29.2176,0
77.1972,28.058,0
77.0479,29.4146,0
77.0336,28.5328,1
77.9252,28.4565,1
77.0617,27.7697,0
77.7445,29.4209,0
77.8766,28.9746,1
77.9711,28.1888,1
77.0627,28.8795,0
77.5391,28.7386,1
77.1581,28.5428,1
77.3527,29.5416,1
76.4037,28.7724,1
77.9629,29.1939,0
76.2637,28.0193,0
76.9812,28.5385,0
77.4634,29.5303,1
76.8524,29.1493,1
76.6644,29.3305,0
78.0771,28.8758,0
76.488,28.4345,1
76.2878,29.1948,0
77.547,27.948,1
78.0093,27.9456,0
76.7826,28.1133,1
76.9425,29.2916,1
76.9711,28.4133,1
76.7327,29.2438,1
77.1704,28.6536,1
77.4202,29.1584,1
76.2533,28.6292,0
76.7388,27.7795,1
77.6108,29.5326,0
76.2137,27.9608,0
76.8135,28.2338,1
77.2455,28.3753,0
76.4655,28.5858,1
77.9587,28.892,0
77.0388,27.7225,1
77.2123,29.5062,1
77.9362,27.9466,0
78.0188,28.0795,0
76.9431,28.7152,0
76.5114,29.6555,1
77.4823,28.598,0
77.1465,29.6716,0
77.8852,28.0612,1
77.2214,29.2242,0
77.7433,28.0389,0
78.0942,28.4875,0
76.8938,27.9509,1
78.0794,27.8423,1
77.177,27.996,1
77.8968,28.3447,1
76.7044,28.4894,1
76.6699,28.9808,0
77.5251,29.6756,0
77.7658,27.9891,0
76.7366,28.9542,0
77.2845,29.1233,0
77.4691,29.104,0
77.1792,28.6639,0
76.82,28.2385,0
77.3338,29.3966,0
76.9231,27.7687,0
77.3783,28.6607,0
77.0983,29.5339,0
77.9866,28.6546,1
78.0456,28.9071,1
78.0651,28.2181,0
76.6243,28.5843,0
76.2076,29.3988,0
77.1587,27.9808,1
77.913,28.7745,0
76.813,29.4138,0
77.6825,29.6148,1
77.7493,28.1198,0
76.5342,28.5141,1
76.2609,28.3928,1
77.0952,29.2476,0
77.73,28.0033,1
76.6376,28.2,1
77.4816,27.9848,0
77.367,27.8448,0
77.3998,28.8883,1
78.0276,28.1952,1
76.5732,29.2555,1
76.802,28.2077,1
76.8871,29.6096,0
77.6041,28.6791,0
77.2139,27.729,1
77.6993,28.4533,1
76.9054,28.0865,1
76.5328,27.9982,1
77.4512,28.7294,1
77.6688,28.4012,0
77.7509,28.2049,0
77.2595,28.4557,1
77.9912,28.5428,0
77.4346,29.269,1
76.747,29.5135,1
76.3441,28.3069,1
76.7247,29.5368,1
76.4977,27.9384,1
77.8801,29.1209,1
77.1684,29.3913,0
77.9694,28.3005,1
77.6246,28.9395,0
76.9276,28.0724,0
76.4115,29.3497,0
76.3124,28.3541,1
77.4158,28.6191,0
78.0755,28.4748,0
76.8532,28.4638,0
77.665,28.0202,0
76.6567,28.2232,1
77.636,28.0328,1
76.5156,29.4316,0
77.183,28.1059,1
77.1266,28.9622,1
76.5305,27.7521,1
77.5471,28.2489,0
76.4425,29.5575,1
77.0963,28.7633,1
77.8464,27.9725,1
77.5236,28.8038,1
76.492,28.8714,1
78.0646,28.097,1
76.8741,28.5104,0
76.9332,27.821,1
76.2961,29.2902,0
77.9694,29.6042,1
77.4994,29.5248,1
77.2522,28.969,0
77.1316,27.6447,1
77.3942,28.4157,0
77.102,29.302,1
76.7852,28.1315,1
76.2251,29.4094,0
77.6679,28.9046,1
78.1171,28.5881,1
76.5137,28.7331,1
77.2554,28.178,1
76.4937,29.5439,1
77.3575,29.2446,1
77.9228,28.3975,1
77.5008,27.911,1
78.0297,29.0155,1
76.548,27.6678,0
77.6589,28.9609,0
77.0867,27.6773,0
77.4099,28.3014,1
77.4904,29.5913,0
77.8265,28.2836,0
76.2609,29.5829,0
77.4084,29.2238,0
76.7979,29.4106,1
76.3869,27.7861,0
77.1938,28.0288,0
76.4331,28.7332,0
76.6523,29.3475,0
77.1321,28.0034,1
78.2272,28.7794,1
76.6915,28.509,1
78.0995,28.2964,1
77.3816,28.7049,0
76.6335,29.2689,0
77.1028,27.8821,1
76.7535,29.2899,1
76.491,28.1309,0
76.556,28.1365,0
77.1139,28.402,1
77.6103,27.6762,1
78.1181,28.4165,0
78.0966,28.0529,0
76.9234,28.1168,1
76.8904,28.4874,0
77.4256,29.6601,1
76.661,27.8108,1
77.2039,29.0698,0
77.4803,28.5135,0
76.571,29.4047,0
78.1488,28.154,1
77.3976,29.609,0
78.158,29.1613,0
77.6187,29.3577,0
76.7015,29.191,1
77.4963,29.3935,1
77.8947,29.0205,0
77.085,29.2554,1
78.0351,29.3506,0
77.883,28.1713,0
76.9781,29.5729,0
77.38,28.8927,0
77.3329,28.6146,0
76.2409,28.6474,1
76.2746,29.4677,1
76.447,29.3724,1
76.3744,29.3494,1
76.7734,27.7949,1
76.7466,28.7313,1
76.5387,28.7599,0
77.4688,28.4028,1
77.4753,28.5137,1
77.8734,29.1411,1
76.4191,29.5811,1
76.9984,29.4585,1
78.0917,29.2138,1
77.866,27.9877,0
77.5776,28.8121,1
76.4625,27.9391,0
76.6904,27.8381,0
76.2872,28.1142,1
76.695,27.7588,0
76.7176,29.5285,0
76.4666,28.652,1
78.1242,28.2227,1
76.6255,29.454,1
76.6427,28.4359,1
77.3717,29.5453,0
76.4189,27.9085,1
78.2325,28.4103,0
77.1719,29.2027,1
77.3352,29.5845,1
77.7616,29.4289,0
76.918,29.0106,0
77.8174,28.773,0
76.8003,27.8439,0
77.8195,28.0612,1
77.8337,27.8987,0
77.8886,27.7914,1
77.4583,27.9561,0
77.6826,28.4041,0
76.3337,28.1502,1
76.4412,29.6311,1
77.336,29.6542,0
77.3699,27.7352,0
78.2597,29.1507,1
76.5275,28.5708,1
77.9487,28.6211,0
78.1151,29.3876,1
77.9108,28.2144,1
76.2947,29.1146,1
77.9993,29.6568,1
76.2758,29.0717,0
77.2686,28.0383,1
77.3344,29.0643,0
77.8998,28.929,0
76.3758,28.3322,0
76.4324,29.0012,0
77.9873,28.402,1
76.481,28.737,1
77.4997,29.4637,1
76.6761,28.3457,1
77.5246,27.7268,0
77.5077,27.7936,1
76.7957,28.2861,1
77.8996,28.8352,0
77.9105,29.6257,1
77.8523,29.1654,0
78.2575,28.9189,0
76.3221,29.1034,1
76.9393,29.1772,1
77.5998,28.479,1
77.3936,27.7211,1
77.2763,28.4832,1
76.9646,28.2903,1
76.4339,29.1599,1
76.4021,28.0622,1
77.3233,29.2257,0
77.9302,28.8281,0
77.5559,29.358,0
77.0824,29.142,0
77.4618,28.582,0
77.8784,27.7488,0
78.0198,27.9296,1
78.1664,29.3001,1
77.2239,28.4195,1
77.9171,28.6921,1
76.91,25.57,1
81.783,28.093,1
81.192,21.18,0
78.475,20.505,1
79.747,27.04,1
75.078,28.304,1
70.034,19.685,1
73.355,28.17,1
70.399,29.849,1
68.217,28.163,1
77.767,22.667,0
82.017,28.973,0
79.005,20.774,1
74.733,20.696,1
76.539,26.683,0
71.61,29.582,0
77.887,28.887,0
82.653,19.221,0
70.341,19.59,0
77.157,26.838,1
82.586,20.984,0
69.269,19.52,1
68.203,24.568,0
80.167,28.519,1
75.324,20.489,1
69.024,26.909,1
74.317,23.743,1
68.948,23.554,0
80.901,21.722,1
72.307,23.675,1
73.28,20.108,1
75.424,19.302,1
73.105,29.986,1
75.874,19.953,1
74.887,27.776,1
77.282,23.812,0
82.276,20.696,0
81.041,20.931,1
78.241,28.595,1
69.257,23.679,1
79.959,22.784,1
77.82,25.798,1
73.194,28.592,1
70.935,21.241,1
69.409,22.967,0
71.576,24.699,0
69.571,26.041,1
73.089,29.761,0
75.898,19.882,0
70.252,26.404,1
69.346,24.453,1
76.027,28.248,0
71.195,26.163,1
72.794,26.878,1
74.68,25.993,1
82.3,29.44,1
78.893,28.114,0
76.909,22.528,0
71.621,23.688,1
78.174,21.08,1
70.802,27.616,1
79.391,19.94,1
76.127,29.616,0
79.899,23.508,1
75.7,25.99,0
68.062,25.481,0
71.848,19.526,0
77.802,26.525,1
73.811,23.816,0
81.34,29.775,1
76.245,21.191,0
70.002,28.024,0
78.967,21.753,0
77.415,26.438,1
68.452,19.273,0
70.69,27.323,0
79.818,27.796,1
71.811,27.558,1
70.607,27.898,0
81.702,24.223,1
82.331,23.817,0
69.337,19.597,0
77.939,19.585,0
82.63,28.052,1
82.642,27.72,0
79.084,26.254,0
81.513,27.56,1
77.391,26.206,1
76.493,23.582,0
81.827,23.309,0
69.847,29.612,1
68.023,21.54,1
70.927,20.048,0
74.812,28.43,0
78.77,22.816,0
80.592,19.957,0
68.046,20.528,0
75.811,27.639,0
82.271,26.871,1
75.181,19.189,1
81.37,19.433,1
76.013,23.617,1
77.141,27.214,0
74.565,20.744,0
74.688,24.391,0
73.108,20.127,0
80.045,29.477,0
80.083,26.817,1
70.69,28.284,1
74.137,25.041,1
74.149,25.527,0
77.649,21.247,1
76.78,25.609,1
75.391,27.16,0
77.59,25.309,1
77.289,26.279,0
79.6,22.949,1
68.785,29.219,0
74.995,23.032,1
68.323,20.63,1
72.029,22.936,0
76.108,22.949,0
74.346,20.19,1
73.06,19.81,0
74.03,24.905,1
69.091,27.899,1
75.261,27.345,0
79.817,28.651,0
68.402,19.979,0
74.764,24.582,1
78.815,25.506,1
76.667,25.006,0
82.297,24.53,1
74.935,24.369,1
68.086,21.341,0
80.148,27.805,1
82.09,25.496,1
71.093,27.913,0
71.166,23.504,1
71.97,21.813,1
78.474,22.188,1
69.081,20.345,0
76.132,22.192,1
75.456,20.837,1
70.054,23.643,0
73.22,26.893,1
71.899,21.782,0
71.141,23.721,0
68.407,29.587,1
82.688,20.694,0
81.59,23.725,1
73.338,21.86,1
82.288,22.964,1
81.487,25.386,0
77.781,29.947,0
68.522,25.382,1
81.412,19.88,1
75.852,22.575,1
76.667,24.288,0
78.166,21.878,1
80.806,29.975,0
81.239,23.513,0
82.736,26.86,1
75.232,28.885,1
72.931,21.069,0
69.227,19.131,1
72.825,22.683,0
70.864,26.631,1
76.124,24.176,0
77.31,20.028,0
78.262,26.168,1
82.247,27.671,1
82.86,22.632,1
79.011,23.671,0
74.712,21.461,1
82.769,26.345,0
80.143,28.879,0
73.749,21.993,0
69.537,20.226,1
70.616,25.83,1
73.767,21.426,0
68.044,29.913,1
74.668,19.356,0
75.289,29.054,1
75.045,23.25,0
70.928,21.214,0
72.942,20.955,0
74.295,26.985,1
71.569,29.752,0
72.721,25.437,0
77.008,29.37,1
82.76,19.079,0
73.101,25.325,0
74.804,25.776,1
75.097,24.661,1
78.631,27.627,0
80.652,23.882,0
82.824,21.086,0
79.541,29.532,0
82.626,26.603,0
69.223,23.738,1
75.148,26.016,1
80.129,28.418,0
69.889,28.336,1
69.455,28.618,1
77.158,27.662,0
71.808,25.956,1
79.515,23.402,0
76.359,22.93,0
74.728,21.444,0
79.82,27.056,1
75.003,22.539,1
73.174,28.14,0
77.168,26.906,0
71.478,20.908,0
71.359,25.752,1
77.684,22.823,1
68.348,28.526,0
69.213,24.544,1
79.208,20.371,1
73.262,26.661,1
77.506,21.989,0
68.181,23.823,1
82.861,24.039,1
70.651,22.782,1
80.827,26.303,1
69.151,27.957,0
68.704,20.371,1
81.008,28.025,1
82.276,28.957,0
68.115,29.066,1
73.114,27.669,1
76.071,19.061,0
70.092,24.563,1
71.862,23.502,1
74.601,21.622,1
78.944,25.925,1
69.061,22.68,0
80.569,29.496,1
80.206,29.893,1
69.372,27.889,1
69.042,20.352,0
76.701,19.887,1
76.724,28.868,0
75.293,20.466,0
75.214,29.554,1
81.255,28.481,1
82.021,21.779,0
71.239,28.036,1
70.511,21.312,1
73.389,19.972,0
76.589,25.308,1
71.666,29.366,0
71.903,20.539,1
75.228,23.349,0
75.474,19.093,1
70.069,24.803,0
72.785,19.872,0
71.207,25.876,0
79.884,22.5,1
82.2,26.625,0
74.127,28.85,0
70.968,25.704,1
68.988,25.659,0
81.58,20.112,0
68.442,23.759,0
78.215,20.561,0
72.592,29.082,0
68.425,22.056,1
72.304,28.656,0
70.426,28.906,0
75.866,29.169,0
71.56,24.376,0
71.949,28.2,0
72.107,26.982,1
76.961,25.525,1
74.605,19.47,0
78.299,25.497,1
75.739,23.307,1
72.501,21.923,0
70.186,24.945,1
68.248,22.769,1
77.758,20.147,1
71.436,24.701,1
78.27,26.153,0
72.444,25.147,0
69.128,20.483,1
75.556,26.465,0
80.371,24.9,0
71.073,28.359,0
75.377,29.718,1
76.099,24.996,0
79.989,22.404,1
73.934,23.201,1
80.763,20.882,1
77.143,20.819,1
75.19,21.936,0
69.075,20.366,1
69.686,25.698,0
78.891,25.922,1
