77.820955,23.749743,7,7
69.905996,19.867382,6,0
77.624016,23.570722,1,9
74.261829,19.346389,5,5
69.841402,20.370572,4,6
68.194974,17.244635,6,7
74.805855,21.813105,5,6
68.757716,23.337472,7,1
77.397968,19.953349,4,3
67.925748,17.74725,7,6
72.378439,18.479885,8,3
77.000863,16.198293,9,4
75.319549,19.363245,4,7
76.78651,19.420662,6,6
73.214282,23.03428,0,0
67.973483,20.931088,5,0
77.510744,23.404377,2,6
74.672951,22.198936,9,5
70.589076,19.980938,0,3
71.692917,16.225511,7,8
77.809479,20.521476,5,5
71.578189,18.669636,4,0
75.243264,17.804756,0,5
77.006517,21.184028,2,8
69.576362,20.566643,9,6
74.696936,22.917333,9,9
76.910648,23.357947,2,3
73.999878,19.848703,9,6
75.006446,17.490994,9,9
73.400218,22.399802,8,6
73.460003,23.074469,5,2
74.172543,16.411525,2,4
68.794502,14.062463,5,0
68.060531,22.574933,0,4
73.168572,19.205442,4,1
68.864,22.594836,8,9
76.02949,17.390468,1,5
68.138441,21.164795,3,9
70.538006,19.714231,4,4
68.600649,16.58785,7,3
74.554622,19.22637,8,3
74.792701,21.216512,3,9
71.467133,19.24734,7,0
72.754455,22.476317,9,6
77.104357,14.894855,2,9
77.748283,16.390316,8,8
76.822825,17.323355,8,5
75.811284,15.996318,2,1
76.576785,17.392219,7,6
68.133139,17.708924,5,1
68.704099,18.211853,7,0
68.224566,20.902637,0,7
75.653923,21.168683,4,2
69.351438,22.914323,3,6
71.241683,21.929116,4,2
71.457737,22.081422,3,5
68.014524,21.700127,8,1
76.105714,22.45135,5,9
70.227989,14.090687,0,1
73.979069,15.499572,8,8
76.114715,22.209093,1,9
73.71219,18.914627,4,2
68.345996,16.369554,5,1
67.972925,15.328874,4,6
73.623975,21.189681,6,2
72.508664,19.011442,4,2
76.775258,23.023312,8,4
76.740762,16.104749,3,4
75.095146,18.337175,3,6
77.666528,18.303777,5,4
68.807688,15.194975,7,6
72.851087,21.498779,4,4
72.874307,16.851253,6,6
76.204134,20.727916,3,9
75.490835,22.06727,1,2
76.920957,16.469298,0,1
68.949633,22.171787,3,7
77.304229,16.379187,5,8
74.741056,21.210035,3,3
71.246107,14.889595,3,0
69.926993,19.19368,8,0
69.27167,22.186615,9,6
69.44617,14.444861,6,7
70.711537,19.298474,4,4
71.455886,19.869012,0,8
74.348022,17.511365,5,7
76.37565,19.33343,4,8
69.424102,19.360117,6,7
69.372806,14.555553,0,3
69.979067,20.231202,4,2
76.246653,23.540371,1,3
70.281752,16.613351,0,5
72.224908,17.429155,8,4
73.196233,15.804837,3,7
75.012903,17.900689,4,9
76.668103,22.326771,1,6
77.227081,18.114523,1,6
75.366526,14.454692,4,9
74.607822,17.928665,3,3
74.810013,31.246198,5,0
78.670522,24.401067,1,5
79.348997,30.439088,3,6
73.728433,23.672874,3,5
80.608122,27.720155,6,4
76.073963,33.334786,5,1
77.688042,33.416571,4,2
79.087032,33.225772,3,0
80.974685,30.816381,7,3
81.513265,31.029307,3,0
75.040703,32.652319,8,6
77.084558,30.519169,7,3
80.868945,31.168394,9,3
81.18639,30.49514,3,6
74.551,27.944234,3,5
76.481288,31.236342,0,3
76.557372,32.748558,2,2
81.016557,23.679162,0,4
76.100997,33.469633,5,3
73.503017,27.306197,8,7
80.940122,27.047256,8,9
74.549004,30.073362,5,8
75.087582,29.001488,4,1
73.69716,30.125518,4,7
78.164689,26.994462,3,3
77.349791,31.461599,8,1
76.002663,26.943115,6,9
75.266586,31.60924,1,8
77.650088,27.50641,0,1
75.754016,27.321926,4,6
75.789065,31.722793,3,2
81.789149,26.866297,5,7
77.056211,24.783291,7,9
74.692606,27.98141,3,8
80.068237,31.377817,5,5
81.288568,25.666831,6,8
74.917224,30.22402,6,4
81.236009,27.201484,2,7
82.044179,31.07896,8,1
81.482691,29.837795,3,2
79.721724,24.045832,6,3
73.624931,30.18125,4,4
76.57043,23.715098,7,0
76.194724,30.640085,7,0
78.859747,33.493739,2,5
73.834522,25.937628,5,1
72.606066,28.682727,3,9
80.427534,26.74448,3,3
76.149002,25.034503,6,7
79.915198,32.302185,0,1
76.314725,27.576583,5,9
77.698576,33.282034,0,1
72.478373,24.681744,2,7
77.314502,30.526076,5,2
81.981298,27.07163,0,0
72.777767,29.88366,1,9
73.631112,31.556606,8,3
78.125148,28.335568,7,7
78.203235,32.876922,8,1
72.637402,24.015478,6,6
78.074086,27.32858,3,5
79.326615,32.790187,2,0
76.616183,26.086924,5,1
73.567171,31.46666,4,5
76.82515,32.539015,9,3
80.801961,26.020294,9,1
75.452308,25.511137,9,8
80.130303,28.861833,4,5
81.764617,31.089116,7,3
73.202626,32.045366,5,2
78.8668,25.024188,0,0
73.103106,25.748655,5,1
74.197617,27.025272,7,2
80.303685,33.07066,9,1
78.142166,24.40971,8,4
78.556434,32.243677,4,0
76.357418,25.705879,9,6
77.435658,29.558151,8,1
78.171683,28.782704,4,4
80.784807,27.503567,2,6
76.072337,30.100006,9,6
81.687852,30.473702,6,5
73.328922,28.536042,5,7
75.710062,28.593533,1,5
80.666929,25.120867,5,4
76.915387,28.13324,8,6
79.84247,25.837714,3,0
80.301017,26.154529,9,4
78.820619,24.615344,8,1
74.836198,23.95438,4,0
81.067763,30.14859,9,4
77.950815,30.792522,1,6
80.887681,31.442793,0,6
73.439083,27.529298,9,3
77.779113,31.372921,8,5
80.746252,32.412364,6,8
76.325867,26.29911,3,6
72.237306,27.392618,9,3
81.610062,32.638417,2,6
75.766428,25.051559,1,4
75.99068,29.909577,4,7
77.550739,31.503155,6,6
75.306752,27.784084,9,0
75.040023,33.003298,6,4
74.550209,26.355012,3,0
80.241405,26.619961,3,2
73.882473,24.882736,0,2
77.602714,30.716428,8,4
79.360683,29.125992,5,2
79.6528,32.394935,0,2
79.945992,31.087237,4,5
79.234668,32.090666,3,2
81.958976,28.050605,7,4
79.467488,24.307352,5,0
73.187487,29.537071,4,9
80.00581,27.360163,9,7
81.172999,29.540722,8,0
73.28955,27.97007,5,1
76.933452,31.102722,6,8
75.884764,33.257356,1,4
81.984663,31.855409,8,0
80.310386,25.366417,1,7
82.23121,23.769301,7,1
75.546337,30.358805,8,3
80.631828,24.247581,1,0
74.500762,31.172583,6,3
76.980144,29.330462,3,4
75.783414,32.750777,1,7
76.368992,26.247919,7,5
74.071411,28.303512,2,6
74.795849,24.606827,4,3
81.940933,28.818481,9,2
74.83285,27.654781,4,0
72.394834,26.541264,4,9
80.99279,28.484149,9,7
80.883201,33.464556,2,5
79.473614,23.674309,1,6
78.12181,26.433554,2,6
81.700036,32.855511,2,2
73.507921,26.626955,6,4
80.601866,28.502503,9,1
73.232692,25.960309,1,4
75.144989,31.898165,4,9
82.195115,28.092278,3,1
72.849464,27.60845,7,1
76.695544,31.093039,5,7
81.193487,25.978658,1,5
79.790226,29.65301,3,8
82.08654,25.957303,1,7
81.440357,23.745126,4,3
72.605061,28.796014,0,6
79.0191,27.81334,7,0
77.667724,30.437598,1,4
77.789117,32.918803,9,7
81.836904,33.219508,5,8
77.355266,25.839819,7,6
72.425458,25.151964,6,6
77.289761,31.887528,5,8
80.404301,28.131144,6,8
72.233322,24.488222,7,7
73.0173,24.170816,9,7
75.292406,31.223683,9,8
80.468378,26.171944,4,0
79.841066,31.327499,9,3
81.858669,30.476326,3,3
80.577807,25.641605,8,1
79.362493,26.043369,9,8
77.504155,24.625382,0,4
79.940074,29.3659,1,7
76.526967,31.24994,1,8
77.627934,27.259309,9,3
79.484976,23.943575,4,2
80.805694,27.597647,2,4
75.722227,29.120445,4,5
72.634056,30.98858,2,8
81.563249,32.389184,5,1
78.92573,24.597729,2,0
75.964357,32.748699,2,9
81.4628,26.841801,3,3
77.072574,28.530162,4,9
79.618074,29.598424,7,0
80.351847,29.155939,9,0
77.594865,30.329707,1,8
73.054954,28.879481,4,0
74.63548,24.631597,3,3
76.565763,30.781169,7,7
74.360255,29.131039,9,2
77.289049,31.406064,3,7
78.792621,30.407866,8,0
81.314175,27.099311,0,6
78.965279,24.767188,4,3
72.271813,23.708872,0,6
75.913904,31.907454,2,1
72.233244,26.736913,1,3
74.325315,28.970933,7,2
77.60905,33.139935,3,2
72.466243,26.292302,6,1
75.700249,26.056275,3,3
76.203651,26.568865,4,9
82.164779,25.368755,0,6
78.800966,27.42606,1,0
75.732446,31.995156,0,0
78.62324,31.15395,3,1
77.333021,26.235597,9,7
79.93926,26.447019,5,0
81.190178,31.283661,5,4
76.625754,31.264361,0,2
80.705697,30.077254,9,5
75.289132,27.55198,7,2
75.665502,29.982914,1,3
73.514768,24.461219,8,3
78.486647,25.159331,4,3
73.44278,25.595888,7,2
74.069885,32.349882,0,5
81.278747,27.721884,1,2
79.121976,32.263534,0,8
78.613254,28.208505,4,1
76.443898,27.871888,5,8
76.089101,32.67422,0,9
74.718305,24.2507,1,9
80.361121,32.687011,7,9
73.10598,33.287169,6,2
77.255925,30.973911,6,7
77.149519,33.056924,5,8
80.246528,24.734109,6,7
74.16632,31.630397,0,9
76.541535,24.889171,8,2
79.158712,32.728919,3,1
72.382628,28.565236,6,9
75.429018,30.743424,6,2
73.025067,30.416878,2,7
74.766047,28.479332,4,9
77.530275,29.072229,3,3
76.538275,25.257074,1,4
73.090476,29.313954,9,4
79.762609,26.473728,6,8
80.457704,29.653853,2,0
78.725185,25.121929,1,9
72.372737,28.246933,3,9
80.182172,26.457929,7,4
78.514511,26.886355,3,0
76.388264,26.537277,0,3
77.694226,29.796263,5,1
72.590302,27.040711,5,8
73.691486,24.825947,1,2
81.578593,30.431941,5,7
72.639854,24.319499,3,4
79.218887,29.507641,3,7
82.163536,32.141476,8,1
79.814684,30.513929,5,0
73.138525,26.15785,5,5
76.669337,29.097084,8,9
81.119464,29.413459,6,6
72.837813,33.005487,8,2
79.406588,23.683233,6,8
80.603432,31.998641,5,5
78.630075,32.891135,1,0
75.506198,31.530468,5,8
72.965128,24.12794,4,6
81.53708,31.128571,0,8
75.328052,32.77913,8,9
73.22539,31.491519,3,9
78.996491,27.623033,4,6
80.714658,31.316801,3,6
80.241929,31.860712,3,5
73.074556,29.056499,2,0
76.155281,26.235492,9,0
74.256939,29.674654,2,6
73.879202,29.041911,9,7
78.555963,23.974023,5,0
79.272157,24.008031,2,3
73.497348,27.87964,4,3
77.620422,31.845573,9,2
77.47699,24.156496,8,4
80.938849,33.435429,5,7
80.551682,30.103349,4,4
77.118504,24.976306,3,7
75.48965,26.93061,8,8
72.850429,25.056381,8,5
73.71825,28.846264,8,5
79.038893,32.308708,2,2
77.477525,31.582556,9,7
75.785944,30.08559,1,9
76.764071,30.259845,2,3
82.219593,31.667669,2,2
75.910458,31.24656,3,1
80.326573,26.843855,3,6
77.899459,30.66087,9,0
78.990763,30.902206,9,6
81.933767,33.148076,4,9
77.771614,30.308252,5,3
72.846331,29.545739,8,5
78.13684,25.236575,1,3
75.197812,24.739475,2,6
76.081013,29.02552,5,9
81.189701,24.793538,3,5
72.470174,33.182688,6,1
74.061598,29.188058,7,6
80.387195,32.012294,0,8
75.97592,25.113194,7,0
83.899753,23.672372,6,7
87.762268,18.354165,8,9
91.665522,26.590109,0,5
91.423994,25.393685,2,3
88.882677,22.898434,2,1
85.687478,22.390791,8,9
91.481385,24.693425,7,7
83.552087,18.017969,8,0
85.71795,23.37238,3,8
92.90823,19.570281,0,4
89.17073,27.383829,6,9
83.480619,23.981051,6,9
91.204098,22.307745,6,6
84.939415,26.256353,2,1
88.387579,20.971225,4,2
87.909088,20.954926,0,3
86.273761,21.653409,1,2
90.511424,19.038938,8,0
89.021284,21.284416,3,0
87.34799,26.664263,6,4
86.565024,21.507288,7,8
85.893521,24.641579,7,0
89.96514,26.155952,6,7
85.914045,20.241414,8,8
85.827803,18.209187,4,8
87.309793,22.177304,7,9
83.421667,23.489001,6,6
86.997964,17.628485,1,6
92.907509,24.77375,0,3
92.788303,22.32235,8,5
88.842734,18.320213,8,1
89.849106,19.448747,5,0
89.185345,26.68626,0,4
84.562312,23.110319,5,5
88.661983,26.483064,1,9
91.709145,21.476074,1,5
93.058709,18.98203,9,6
88.956279,19.044619,5,7
87.417873,19.27234,9,3
92.714546,26.535223,0,5
90.098492,18.225741,2,7
91.555008,25.839712,6,9
90.083704,19.497017,1,7
88.228009,17.835995,4,6
92.029844,24.9354,6,6
89.051597,17.759478,3,9
91.203601,19.912164,1,5
84.898438,24.697864,2,3
92.198828,24.584516,2,3
87.661315,21.429863,2,9
83.370275,18.436841,0,7
89.481315,22.638958,2,3
88.959276,18.721765,7,0
92.235201,20.112205,5,6
84.119685,25.847234,1,1
89.726416,21.277341,0,7
87.719217,27.537048,7,2
92.436149,20.906995,4,5
84.601357,18.441932,3,9
85.212772,19.785729,7,9
85.222027,18.486624,7,2
85.709685,19.645911,7,7
92.563172,23.649294,0,9
85.755918,23.105817,0,0
92.333887,19.996756,4,3
92.555162,23.576306,1,3
83.494053,25.201574,0,8
92.8338,27.470135,8,5
93.261083,24.161149,7,7
83.367587,26.903216,8,6
93.330877,25.885065,9,7
84.582687,21.570909,1,4
90.098756,27.483755,0,4
90.156832,21.114395,6,1
87.084559,20.694729,1,1
83.670061,24.82729,1,8
89.347709,18.570158,6,1
89.432705,25.646127,0,1
85.90912,17.866482,4,5
92.680107,20.191236,1,3
91.666868,25.07107,1,1
93.015052,26.300717,5,7
89.268238,27.549347,2,9
84.922099,25.003854,3,2
92.093591,19.327081,6,7
83.718096,26.497852,3,2
89.276252,24.725022,4,0
88.619974,17.904684,4,2
92.326585,26.472571,6,2
92.120733,19.778419,2,6
89.365492,24.395543,1,4
86.33735,22.635815,1,2
83.901216,23.09458,0,5
92.956862,18.204425,9,7
88.252284,26.137212,9,2
88.643272,22.348627,0,5
92.495073,22.523429,5,7
93.179931,23.915493,3,7
84.296879,19.274173,9,5
84.021608,18.361458,0,7
85.666865,18.192669,7,5
85.759793,23.299055,9,7
90.081589,19.597655,5,6
90.422234,24.283823,5,7
83.768658,21.068544,2,2
86.895317,21.102423,5,5
91.982178,19.90183,6,6
92.365993,19.561963,5,5
90.702144,17.711298,6,5
84.122988,19.930175,3,2
84.117512,18.441289,2,7
92.475401,25.219372,3,5
90.12649,25.836978,3,0
90.213787,26.205794,3,6
86.856318,25.051668,8,3
90.717675,22.833656,0,2
83.969335,18.797113,6,2
86.857273,17.635548,3,5
86.705329,18.019546,3,2
92.63578,22.637782,1,0
88.798503,19.463044,2,9
92.297976,26.412381,0,6
89.726855,21.644929,1,4
92.273838,24.530261,2,5
85.544196,21.350136,6,6
91.859948,21.366031,5,9
85.174784,19.832258,1,6
88.756441,17.98302,1,9
89.545893,25.270673,3,2
84.911617,21.838297,4,5
86.785785,19.037504,2,9
93.264058,19.104975,4,9
93.196509,25.381731,4,0
86.908682,17.610123,7,5
86.051328,20.281026,2,1
91.788628,20.533411,8,8
89.348172,24.962912,5,7
87.975842,27.183096,8,9
83.773599,24.147378,1,6
85.48255,19.148805,9,4
88.189866,21.669701,1,3
84.750161,20.755043,4,6
90.426782,23.514207,2,8
84.038894,19.773431,5,8
84.850775,23.592915,8,8
91.964386,24.016674,9,5
87.52427,23.651993,9,6
87.599206,21.353138,7,8
87.153241,20.657223,5,3
90.357074,22.958085,4,9
84.246745,23.62675,5,6
91.903011,24.785974,2,6
91.341495,22.237437,2,3
85.219746,23.878141,3,3
89.211534,25.782688,8,9
89.668879,26.901203,0,1
91.413492,22.641871,2,2
89.52783,19.827376,3,4
85.211108,21.841752,8,7
90.990145,25.890277,7,3
87.744312,18.997968,1,5
93.233018,20.066164,0,6
89.214905,23.812431,3,6
86.266093,19.051287,8,8
88.982234,23.024133,3,6
92.193492,18.247959,6,2
89.954955,25.600032,4,5
86.677008,26.865103,8,3
92.020856,18.12687,0,9
88.741256,18.767773,0,6
91.78302,24.202116,5,7
86.425822,25.444862,0,6
91.23656,24.858913,1,3
86.141026,19.764183,8,8
84.504778,21.528934,9,9
93.237257,19.849255,7,5
87.01759,18.479503,7,6
93.110821,25.555918,7,3
87.158911,17.794416,3,0
92.464338,21.553908,7,3
91.0735,26.100994,8,5
87.562926,24.373834,0,7
91.436098,18.16539,3,2
84.892192,27.235956,0,0
90.677744,21.224043,9,1
87.084395,20.189423,5,6
90.792158,18.947786,9,8
85.166408,27.375095,9,5
85.599558,21.406434,3,4
92.4932,18.047483,1,3
90.910546,23.025122,8,9
90.471589,17.665361,2,2
87.670263,25.25402,6,8
93.268498,24.357261,7,1
92.63751,24.232265,8,2
91.144064,24.193091,3,8
92.110217,17.6382,5,6
85.30815,19.176671,6,4
89.686218,27.027588,6,7
83.450313,25.35771,9,0
88.766851,24.117232,0,0
91.906091,18.44776,5,2
87.035817,23.368465,1,7
92.577036,22.547822,3,2
87.843511,22.014696,5,2
88.308709,25.817563,2,3
87.757711,25.022908,6,0
84.12287,18.510505,4,5
91.512845,20.724022,6,6
83.564231,20.984682,5,8
84.157119,26.897013,5,0
83.602736,25.005622,8,7
86.220198,25.835104,7,9
87.997527,17.696312,7,4
86.11154,20.698853,7,7
89.541817,26.518737,1,0
85.149192,18.368926,7,7
84.646038,25.804748,8,6
88.681942,26.453221,6,2
90.292235,22.078403,0,7
83.913315,26.95188,0,9
89.869035,21.336158,9,0
92.473078,20.625752,2,5
84.259066,20.587867,8,8
90.631947,18.963273,3,9
88.148429,26.615084,9,5
87.098763,18.36797,8,2
91.707884,21.408491,4,2
85.828751,20.199594,8,4
87.982611,26.514168,1,7
88.809779,25.786875,9,5
90.322922,22.778922,4,9
88.403809,27.001653,5,4
88.083322,17.720166,1,6
87.067211,26.673633,1,2
89.079507,20.710849,8,3
91.487774,26.004728,3,2
87.768073,26.024469,7,4
87.593134,22.495725,4,0
86.954012,19.807709,2,8
88.288186,18.206856,6,9
89.709266,18.771069,3,0
84.428217,19.459063,0,1
92.061045,24.101868,8,7
85.721034,21.488051,7,8
88.877345,25.606027,2,7
92.578592,19.716597,8,0
83.902405,22.785135,5,3
85.172294,17.687449,7,7
91.538911,26.724138,2,1
88.653059,18.905096,4,9
91.848552,27.436223,8,2
84.672152,19.785537,4,7
91.871243,18.949643,4,3
88.475355,25.426322,6,4
91.147289,19.22056,9,6
86.031196,24.585094,0,2
90.872876,21.745318,6,3
83.604185,20.808334,6,0
91.656149,24.589656,4,4
91.171653,22.394612,3,0
87.790691,27.004532,6,3
86.95634,17.768164,2,8
84.960233,25.232391,2,5
86.626732,22.718586,8,7
85.025957,18.598694,9,7
89.093864,19.629062,6,8
89.733207,26.464377,8,0
89.240698,24.65204,0,8
93.218583,23.914583,0,4
85.376034,26.961322,0,6
88.702741,23.242609,6,8
92.7576,23.1381,7,7
84.485385,18.952117,9,3
86.886332,18.690353,9,3
83.428686,22.80632,0,2
83.759358,20.76725,7,8
89.356186,22.845616,2,4
92.509347,26.231718,4,8
89.719865,25.102682,4,2
87.142732,25.864859,4,8
84.036109,20.81575,1,9
92.176551,27.327939,0,0
86.434838,17.822078,7,9
88.814263,23.530616,7,5
93.019365,19.909665,2,9
86.636944,26.150289,7,2
87.331637,25.203914,4,0
90.684719,22.10534,4,8
90.101136,26.147108,5,5
90.555905,25.614374,1,9
91.951403,23.303504,4,9
88.333259,22.11865,5,9
91.544188,19.148981,3,5
85.338949,24.16841,9,2
85.754401,26.603397,4,8
87.006304,22.044682,6,3
87.529753,22.614883,0,0
92.965829,19.210947,5,5
83.842621,24.755019,9,2
75.805876,9.939528,5,3
78.666034,16.641794,9,9
79.094915,17.129942,5,5
76.811655,13.973061,9,0
78.612362,10.693519,7,6
76.425165,17.167091,2,5
79.689475,9.727708,3,4
82.848503,9.694006,0,0
82.331599,13.395167,7,0
76.8281,14.865802,2,0
81.010638,15.000989,5,7
81.407379,9.247099,1,7
80.263354,17.70885,4,4
81.620425,17.985277,7,2
82.793555,17.924029,2,6
77.736597,12.25926,4,3
79.903093,11.889105,4,9
80.569668,14.189212,1,7
80.227984,14.432423,5,1
83.904816,13.625914,0,3
75.886045,17.421953,5,8
75.375215,14.580316,6,6
76.782041,14.94873,2,6
83.437278,17.556861,0,0
79.609882,15.731987,0,8
84.189806,16.699044,3,7
76.252766,12.51064,9,9
81.901796,9.933608,3,2
80.722527,11.094957,7,8
83.763205,10.627491,8,4
79.304888,12.147088,7,4
77.748251,15.553483,2,6
76.113983,16.908531,3,5
83.551873,16.238626,0,8
78.632757,9.123346,1,8
80.392854,13.129805,5,6
78.200224,13.51604,9,6
78.564999,13.863912,1,7
84.261009,16.693188,7,1
75.593743,13.056401,9,5
78.694477,16.296658,5,0
80.084839,13.329826,9,6
82.119288,14.313383,4,8
81.494676,8.303647,7,9
80.50357,12.279264,6,8
80.51444,11.085159,7,9
79.894231,9.581411,9,8
81.605831,17.247164,6,8
84.750953,12.835914,9,5
84.398655,14.986504,1,2
84.042022,8.100159,9,9
80.284436,10.305637,9,9
82.295833,12.677523,9,4
82.24208,11.925486,4,2
76.640678,8.368144,9,3
80.507563,13.556263,4,6
77.129619,16.941214,5,4
85.234319,11.063825,4,8
78.776118,8.819356,2,6
82.479049,15.808905,8,3
84.96876,15.752968,9,5
85.046948,18.079324,3,0
81.437628,17.793443,4,3
76.088108,12.941162,1,0
78.567527,13.694461,0,8
79.641885,10.747286,6,5
82.704566,10.026931,8,2
81.28597,14.320896,9,2
75.573493,16.343729,3,6
83.769532,16.210499,0,5
83.368398,9.65934,1,1
79.297959,16.918354,3,1
83.499941,16.841225,4,0
80.330825,9.945488,2,8
81.547491,16.63553,4,2
83.860745,17.893518,0,3
80.925019,17.516346,3,4
78.82269,13.529863,1,2
80.47616,15.303442,1,4
77.565674,14.143589,9,8
78.733526,14.273888,1,2
76.502029,8.11669,6,9
77.910381,10.231397,3,6
76.117791,11.709259,0,1
84.20546,16.759688,9,3
85.126634,17.494722,4,3
84.743933,12.25139,1,0
85.026518,16.7751,7,5
85.090715,9.302742,2,8
76.608506,17.006574,3,9
81.22892,15.702553,6,3
83.885038,16.794072,7,9
77.610092,17.323529,9,1
79.020714,14.171049,5,8
77.115262,12.717648,5,4
85.129767,10.334283,5,4
80.752008,17.576249,3,9
80.663788,8.740361,7,8
83.488376,12.300004,7,7
80.575826,15.68046,0,5
